id,card_holder_key,card_holder,card_holder_inst_key,building_key,date_key,time_key,reader_key,user_type,hour,used_presence_this_day,is_enrolled_today,company,user_type_label
212,19,4d5f09e3-1c7d-aa87-f59d-42bb347b7eee,1,1,20251105,448,13,1,7,0,0,The New York & Presbyterian,Personnel
213,230,0cb306f5-6af0-a4a4-ce4e-7234015e9032,14,1,20251210,781,3,1,13,1,1,32 BJ Union,Personnel
214,35,716919e4-8bfe-3ef4-160a-34318ca8fdfc,1,1,20260112,928,17,1,15,0,0,The New York & Presbyterian,Personnel
215,15,b2ada4a6-2d7c-24f6-21f3-67c7c4c4949f,1,1,20251105,636,10,1,10,0,0,The New York & Presbyterian,Personnel
216,74,301ab779-eb79-7bfc-e991-321f5a2cfbad,3,2,20251118,436,4,2,7,0,0,FASHIONPHILE,Visitor
217,33,60b23c89-4e26-4556-62b4-fa6c336f3b03,1,1,20260211,683,17,1,11,0,0,The New York & Presbyterian,Personnel
218,155,c15dc3c6-879b-4d76-efcb-fcb55d1e6214,7,3,20251107,720,12,1,12,0,0,Mizuho Americas Services,Personnel
219,284,c43eba0b-e813-b4fa-e8a4-8894f7f2564e,23,5,20260107,616,6,1,10,0,0,Cahill Gordon,Personnel
220,47,e5bb0261-31de-5a9b-042f-3bb56524da0f,1,1,20251218,1052,18,2,17,0,0,The New York & Presbyterian,Visitor
221,270,73bb9f6d-c3c0-6f1e-4665-ee85cb5dbfed,20,3,20251201,626,9,1,10,0,0,West Monroe,Personnel
222,192,9fe06dd1-66c9-decf-2075-a2b9694ed7e8,9,1,20251208,770,6,1,12,0,0,Warburg Pincus,Personnel
223,150,644c2222-975f-5cfb-1f85-163d2a8bfa75,7,3,20260122,723,20,1,12,0,0,Mizuho Americas Services,Personnel
224,292,8e96a1f0-ce5a-0b2f-1a36-99a2372b98c6,26,4,20251125,553,16,1,9,0,0,The Bliss Group,Personnel
225,250,88dea244-089b-b75c-436e-55fe69ea8c46,17,4,20260210,666,20,1,11,0,0,StoneX Group Inc,Personnel
226,118,7f69be5f-db4a-fafa-815f-f52841f1cddb,5,2,20251103,793,9,1,13,0,1,Convene 31,Personnel
227,123,10e3b296-1542-653f-832b-fcb99f0f2dbb,5,2,20251231,904,2,1,15,0,0,Convene 31,Personnel
228,14,e3fc40c8-6c2f-e54c-7607-a0d3d529e8da,1,1,20260107,650,14,1,10,0,0,The New York & Presbyterian,Personnel
229,289,01505081-ecee-56f3-fa61-e12120ca2911,25,3,20251126,767,12,2,12,0,0,Persistent Systems LLC,Visitor
230,57,08c9058c-e891-3cac-4f9e-74d35273bef6,2,1,20260128,891,20,1,14,0,0,Ralph Lauren Corporation,Personnel
231,140,2383493d-e42f-25fb-ba12-41e93ea56985,6,1,20251203,752,10,1,12,0,0,Jack Studios Inc,Personnel
232,104,41ed446f-8949-ce63-27de-5fa29551077d,4,2,20251215,591,4,1,9,0,0,Convene,Personnel
233,203,9ce2f2fe-36ca-6264-67a0-3d567fb7112d,10,4,20260206,555,8,1,9,0,0,Linhart Dentistry,Personnel
234,281,5906391c-98ac-9145-f1b8-eeb8dc7d87e1,22,5,20251218,611,7,1,10,0,0,JP Morgan Chase,Personnel
235,241,d6c97267-2383-8b3e-c3af-678cb50c254f,15,5,20251203,597,1,1,9,0,0,Canada,Personnel
236,220,497d40bf-37e1-9b96-fd63-df0c25ff2662,12,3,20251211,572,3,1,9,0,0,Palantir & Current,Personnel
237,42,5b1fdf76-e137-e6b8-b20a-542382de44ea,1,1,20260106,813,6,2,13,0,0,The New York & Presbyterian,Visitor
238,85,2e7ec643-23c3-3688-05b9-5d7c60f10718,3,2,20251218,568,19,1,9,0,0,FASHIONPHILE,Personnel
239,300,edc35029-9868-9602-4551-462984ffb4a0,30,3,20260210,513,7,1,8,0,0,MHANY,Personnel
240,280,1bfe9ae5-b9d6-6ee7-764a-1586870ca6a3,22,5,20251210,707,13,1,11,0,0,JP Morgan Chase,Personnel
241,72,cfbbe025-08e3-d4c2-bd14-8ec3e9f21f5f,3,2,20251105,557,8,1,9,0,0,FASHIONPHILE,Personnel
242,95,42dfc728-7fda-d46f-e62f-a902faf6bf8a,4,2,20251125,655,11,1,10,0,0,Convene,Personnel
243,62,b316cf7c-4004-ea8c-6467-85619c2652de,2,1,20260113,866,1,1,14,0,0,Ralph Lauren Corporation,Personnel
244,282,23fc1600-174f-f26a-6237-3e54a3ca7074,23,5,20251201,588,8,1,9,0,0,Cahill Gordon,Personnel
245,232,d3fdbe3e-4b6b-abd1-ccce-024807d4d95b,14,1,20260106,930,2,1,15,0,0,32 BJ Union,Personnel
246,245,84a684b8-9fb8-45e8-6452-2610914afae7,16,5,20251208,607,9,1,10,0,0,Guidehouse,Personnel
247,210,8fb0f398-69f6-fccc-02fb-7ebd286fc307,11,4,20251128,628,3,1,10,0,0,RGN-New York XXXII LLC,Personnel
248,157,205f2f81-1c15-659b-9c72-31ac33184cb7,7,3,20260126,658,1,2,10,0,0,Mizuho Americas Services,Visitor
249,152,95f5ed7d-c8fd-e221-d9e3-11c996511bed,7,3,20251201,779,10,1,12,0,0,Mizuho Americas Services,Personnel
250,272,ce8e4e06-9d22-ba68-1f2f-f3b5dc240587,20,3,20260127,1038,5,1,17,0,1,West Monroe,Personnel
251,220,497d40bf-37e1-9b96-fd63-df0c25ff2662,12,3,20251215,563,5,1,9,0,0,Palantir & Current,Personnel
252,120,92c5f84d-48e8-98a9-1d3b-a4a31764e199,5,2,20260128,579,5,1,9,0,0,Convene 31,Personnel
253,222,22ee28a3-fcbf-eeaf-5ca2-d3f07c062749,13,2,20251211,541,16,1,9,0,0,Roku,Personnel
254,149,b7dfb126-b616-4b1c-2bee-30df88784719,6,1,20260130,586,14,1,9,0,0,Jack Studios Inc,Personnel
255,112,59fe0e04-8bc5-8487-f8d8-cc36649d002a,5,2,20251223,636,18,1,10,0,0,Convene 31,Personnel
256,175,fa3dd4f4-daed-1319-75e9-0d9772ac3c35,8,3,20251215,625,8,2,10,0,0,Amazon,Visitor
257,112,59fe0e04-8bc5-8487-f8d8-cc36649d002a,5,2,20260212,669,14,1,11,0,1,Convene 31,Personnel
258,284,c43eba0b-e813-b4fa-e8a4-8894f7f2564e,23,5,20251209,773,6,1,12,0,0,Cahill Gordon,Personnel
259,143,a3dfcc29-c6bb-2fe3-635c-e5982d7cb835,6,1,20251111,527,17,1,8,0,1,Jack Studios Inc,Personnel
260,187,90abddba-83e8-6f11-1e7e-cfb56a625411,9,1,20251104,799,2,2,13,0,1,Warburg Pincus,Visitor
261,106,d16a67bf-092e-4624-a8ac-ea9ee22e6395,4,2,20251229,1165,17,1,19,0,0,Convene,Personnel
262,186,8fa03b98-bd90-97ed-f498-8cdf20460f56,9,1,20260202,828,4,1,13,0,0,Warburg Pincus,Personnel
263,92,03eadd55-3ced-2f7e-5dd1-f62d068a2039,4,2,20251223,906,15,1,15,0,0,Convene,Personnel
264,94,c666fcc8-ce0e-93fe-a94b-6c0f8384ed78,4,2,20251201,595,5,1,9,0,0,Convene,Personnel
265,184,087a01f1-f785-3f7d-711f-907290f15664,9,1,20251111,573,16,1,9,0,0,Warburg Pincus,Personnel
266,287,ea0ef881-5cbd-8807-49f1-d3101d4ed15e,24,2,20251126,678,18,1,11,0,0,Locality,Personnel
267,80,7177c969-6142-596d-d4e9-d67633d1e383,3,2,20260211,831,20,1,13,0,0,FASHIONPHILE,Personnel
268,151,f4437f79-b809-babf-867d-1cbfb38b65de,7,3,20251212,1062,4,1,17,0,0,Mizuho Americas Services,Personnel
269,145,3f12fd9e-d31c-8d77-1592-74fca76e381d,6,1,20260113,588,12,1,9,0,1,Jack Studios Inc,Personnel
270,48,44448012-1132-7e36-978e-8e3a6ab9c301,2,1,20251204,520,16,1,8,0,0,Ralph Lauren Corporation,Personnel
271,266,e0e3b519-3187-0247-45e0-82d954c47c38,19,2,20260108,868,2,1,14,0,0,Elite Model World,Personnel
272,35,716919e4-8bfe-3ef4-160a-34318ca8fdfc,1,1,20251105,694,6,1,11,0,0,The New York & Presbyterian,Personnel
273,91,2f3d9a2a-5cdc-266c-889f-bfc160332706,4,2,20260113,495,6,1,8,0,0,Convene,Personnel
274,146,5c434496-2e8c-3496-3e16-22e8e78e03f2,6,1,20251110,845,3,1,14,0,0,Jack Studios Inc,Personnel
275,14,e3fc40c8-6c2f-e54c-7607-a0d3d529e8da,1,1,20251216,653,12,1,10,1,1,The New York & Presbyterian,Personnel
276,282,23fc1600-174f-f26a-6237-3e54a3ca7074,23,5,20260122,548,5,1,9,0,0,Cahill Gordon,Personnel
277,198,37fec987-e539-7968-dc35-a1d5b60213be,10,4,20260105,665,5,1,11,0,0,Linhart Dentistry,Personnel
278,267,2ace2df6-eb35-0f29-8157-5366ab0eafb7,20,3,20260210,661,3,1,11,0,0,West Monroe,Personnel
279,205,d623c737-d3ef-e076-3595-0a824e9a48e3,11,4,20251216,553,14,1,9,0,0,RGN-New York XXXII LLC,Personnel
280,61,58adfc00-194f-3207-37f2-3d1c5873df31,2,1,20251125,486,17,2,8,0,0,Ralph Lauren Corporation,Visitor
281,165,5b1b0279-4f83-823f-a667-5cbadc7b4dbf,7,3,20251226,608,7,1,10,0,0,Mizuho Americas Services,Personnel
282,169,d5b55ec3-6648-5994-6790-bc6ddef9ddff,8,3,20260107,748,15,1,12,0,0,Amazon,Personnel
283,43,919204f7-7dee-8acb-e7b3-3ef5d96ba78a,1,1,20251112,876,2,1,14,0,0,The New York & Presbyterian,Personnel
284,269,c33a4658-a168-19f8-0fdf-c70240a735b2,20,3,20260212,838,5,1,13,0,0,West Monroe,Personnel
285,236,75ad8198-7bc2-c2ba-117c-f51d99587e8f,15,5,20251106,560,9,1,9,0,0,Canada,Personnel
286,124,c751cc4a-36fc-f9ae-a6d8-ab1f25da3e8d,5,2,20260129,791,13,1,13,0,0,Convene 31,Personnel
287,70,dc721279-ece4-8963-1b9a-75808b9c7959,3,2,20251111,550,4,1,9,0,0,FASHIONPHILE,Personnel
288,176,9d09c906-b028-0a68-3472-00433d506de3,8,3,20251112,501,13,1,8,0,0,Amazon,Personnel
289,57,08c9058c-e891-3cac-4f9e-74d35273bef6,2,1,20251222,809,9,1,13,0,0,Ralph Lauren Corporation,Personnel
290,24,052d3456-bf63-939b-e6bb-264b60d69376,1,1,20251125,648,6,1,10,0,0,The New York & Presbyterian,Personnel
291,42,5b1fdf76-e137-e6b8-b20a-542382de44ea,1,1,20251117,855,2,1,14,0,0,The New York & Presbyterian,Personnel
292,276,ad7ba83b-3253-f924-5b5b-3ebe8014cef9,21,4,20251111,722,3,1,12,0,0,STRAUB COLLABORATIVE,Personnel
293,23,983c7332-68d5-3a6e-7700-2fea0f9f88a4,1,1,20260120,839,3,1,13,0,0,The New York & Presbyterian,Personnel
294,57,08c9058c-e891-3cac-4f9e-74d35273bef6,2,1,20251118,707,5,1,11,1,1,Ralph Lauren Corporation,Personnel
295,6,7ca47c89-8972-22b9-acc5-726e7ea166fe,1,1,20260114,627,11,1,10,0,0,The New York & Presbyterian,Personnel
296,78,c1f4fada-315b-5e69-40a6-c927127e4bc6,3,2,20260130,495,19,1,8,0,0,FASHIONPHILE,Personnel
297,224,8e0d1fda-f3e3-cf88-416a-d5c8cb0f750c,13,2,20251128,563,19,1,9,0,0,Roku,Personnel
298,135,37883505-252d-253e-a07c-d141a580dd07,6,1,20251201,639,17,1,10,0,0,Jack Studios Inc,Personnel
299,84,cc25526b-04dc-297d-5067-9e9dc03bb11a,3,2,20251218,709,13,1,11,0,0,FASHIONPHILE,Personnel
300,123,10e3b296-1542-653f-832b-fcb99f0f2dbb,5,2,20251229,600,17,1,10,0,0,Convene 31,Personnel
301,25,0010b8ac-a7cb-c470-8833-500bc78a071c,1,1,20251104,580,1,1,9,0,0,The New York & Presbyterian,Personnel
302,143,a3dfcc29-c6bb-2fe3-635c-e5982d7cb835,6,1,20251114,723,12,1,12,0,0,Jack Studios Inc,Personnel
303,248,7b7ec8a5-9ff2-75e0-6f53-0251394f0bbf,16,5,20260210,746,15,1,12,0,0,Guidehouse,Personnel
304,296,28fe66be-b334-41e0-2ebe-6cb3174df322,28,1,20251229,683,19,1,11,0,0,BasePoint Capital,Personnel
305,73,4fd57be5-20d0-23f0-d53b-7cf8abbae1a1,3,2,20251222,841,20,1,14,0,0,FASHIONPHILE,Personnel
306,34,b46d8161-b151-5ccb-19f7-3ee9c247e006,1,1,20251121,730,20,2,12,0,0,The New York & Presbyterian,Visitor
307,2,ce5ba133-1ae0-ef24-7369-f3921b5a442f,1,1,20251211,510,19,1,8,0,0,The New York & Presbyterian,Personnel
308,293,337570f7-8581-9ce0-05e7-8bb66662dab8,27,5,20251215,732,12,1,12,0,0,Equus Workforce,Personnel
309,243,7242d45d-bf03-fd18-59d9-cad607cd56fe,16,5,20251230,676,11,1,11,0,0,Guidehouse,Personnel
310,71,90b1141d-899f-c9b1-5caa-d5d3fa56aec6,3,2,20251117,505,20,1,8,0,0,FASHIONPHILE,Personnel
311,238,0b9d0fab-31b8-5dc6-16d3-c9006f21c20c,15,5,20251120,749,12,1,12,0,0,Canada,Personnel
312,294,fd18849c-e2ba-23c6-4b3b-bc7efc31c684,27,5,20260120,507,10,2,8,0,0,Equus Workforce,Visitor
313,295,a120e9ae-cd3d-2774-8b69-8b9cc078085f,28,1,20260211,649,18,1,10,0,0,BasePoint Capital,Personnel
314,288,24635db7-6572-c8a5-3f10-ac700daf4bc2,24,2,20260202,954,19,1,15,0,0,Locality,Personnel
315,22,eeb8e8ac-8fc3-f64e-6863-3501605d92e7,1,1,20251231,837,12,1,13,0,0,The New York & Presbyterian,Personnel
316,128,ed81938b-93f2-450a-0a47-5d2814e66a0b,5,2,20260211,787,18,1,13,0,0,Convene 31,Personnel
317,264,3ad3e6dc-3c16-70e7-c47c-d2bba5b7aa2d,19,2,20251202,646,18,2,10,0,0,Elite Model World,Visitor
318,156,340bcc82-297f-99c2-a472-8395aadd3f06,7,3,20251224,682,9,1,11,0,0,Mizuho Americas Services,Personnel
319,297,6c78b4a3-6840-6be7-471b-67eb877b54ca,29,2,20251230,552,3,1,9,0,0,OXO International Inc,Personnel
320,130,189cfb80-115b-eb17-a31a-880583466263,5,2,20251218,616,17,1,10,0,1,Convene 31,Personnel
321,213,808fb319-d439-5940-5e72-845190d0d1a9,12,3,20260128,551,18,1,9,0,0,Palantir & Current,Personnel
322,253,2a84fae7-ad6e-ceb2-50a5-ea605b912601,17,4,20251113,454,9,1,7,0,0,StoneX Group Inc,Personnel
323,197,f574c172-0495-7752-55a9-a473e6a7e108,10,4,20260106,762,12,1,12,0,0,Linhart Dentistry,Personnel
324,104,41ed446f-8949-ce63-27de-5fa29551077d,4,2,20251104,738,10,1,12,0,0,Convene,Personnel
325,246,90ed8305-1457-8457-1b71-fc951c8fab19,16,5,20260126,791,20,1,13,0,0,Guidehouse,Personnel
326,197,f574c172-0495-7752-55a9-a473e6a7e108,10,4,20251204,691,7,1,11,0,0,Linhart Dentistry,Personnel
327,75,12fa863d-6565-5988-6d20-9567ff7957c9,3,2,20251119,588,11,1,9,0,0,FASHIONPHILE,Personnel
328,188,9a1aedfe-e476-9fba-a6a1-8f8f6594b1a2,9,1,20260123,573,7,1,9,0,0,Warburg Pincus,Personnel
329,228,1a2abf01-34ee-fdd9-5fab-ed59f55edec7,13,2,20260209,384,16,2,6,0,0,Roku,Visitor
330,253,2a84fae7-ad6e-ceb2-50a5-ea605b912601,17,4,20251231,580,19,1,9,0,0,StoneX Group Inc,Personnel
331,136,ab73affd-8024-03e9-753c-aa05046497be,6,1,20251217,652,10,1,10,0,0,Jack Studios Inc,Personnel
332,62,b316cf7c-4004-ea8c-6467-85619c2652de,2,1,20260102,810,18,1,13,0,0,Ralph Lauren Corporation,Personnel
333,166,659d225e-18f6-f111-07b0-49fa215b966f,8,3,20260114,619,9,1,10,0,0,Amazon,Personnel
334,59,cc6b6a81-8e6b-00fd-b027-35ced08bbdf5,2,1,20251230,546,18,1,9,0,0,Ralph Lauren Corporation,Personnel
335,287,ea0ef881-5cbd-8807-49f1-d3101d4ed15e,24,2,20260127,516,12,2,8,0,0,Locality,Visitor
336,117,534560d2-c372-09a0-5f49-5f2ce09ac5c6,5,2,20260108,870,6,1,14,0,0,Convene 31,Personnel
337,3,bc0a8b13-9278-8b74-40b5-c505a31bc64a,1,1,20251208,734,20,1,12,0,0,The New York & Presbyterian,Personnel
338,247,5bf977b9-12f1-0097-96ed-7909951f0e03,16,5,20260122,606,13,1,10,0,0,Guidehouse,Personnel
339,264,3ad3e6dc-3c16-70e7-c47c-d2bba5b7aa2d,19,2,20260112,666,16,1,11,0,0,Elite Model World,Personnel
340,23,983c7332-68d5-3a6e-7700-2fea0f9f88a4,1,1,20251224,557,17,2,9,0,0,The New York & Presbyterian,Visitor
341,98,098e9e87-dc8e-cac5-61d0-7922263d5f20,4,2,20251118,561,9,1,9,0,0,Convene,Personnel
342,106,d16a67bf-092e-4624-a8ac-ea9ee22e6395,4,2,20260113,640,19,1,10,0,0,Convene,Personnel
343,53,f98cd177-0707-41d3-cf3d-1bd1397b7b0e,2,1,20251105,693,11,1,11,0,0,Ralph Lauren Corporation,Personnel
344,91,2f3d9a2a-5cdc-266c-889f-bfc160332706,4,2,20260120,754,9,1,12,0,0,Convene,Personnel
345,291,82319bfe-4e81-3d03-1b81-2a288c5db69c,26,4,20260127,637,6,1,10,0,0,The Bliss Group,Personnel
346,128,ed81938b-93f2-450a-0a47-5d2814e66a0b,5,2,20260206,622,16,2,10,0,0,Convene 31,Visitor
347,19,4d5f09e3-1c7d-aa87-f59d-42bb347b7eee,1,1,20251120,737,2,1,12,0,0,The New York & Presbyterian,Personnel
348,121,a7b63698-60f9-5e52-e5af-046ebedfbc98,5,2,20260106,528,11,1,8,0,0,Convene 31,Personnel
349,189,9542698a-0ae9-fb94-816f-b5e4e9b773d6,9,1,20260204,881,20,1,14,0,0,Warburg Pincus,Personnel
350,283,d78d002f-d488-cc39-5712-dacc8d653be0,23,5,20251215,639,5,2,10,0,0,Cahill Gordon,Visitor
351,246,90ed8305-1457-8457-1b71-fc951c8fab19,16,5,20251110,650,11,1,10,0,0,Guidehouse,Personnel
352,250,88dea244-089b-b75c-436e-55fe69ea8c46,17,4,20251212,644,8,1,10,0,0,StoneX Group Inc,Personnel
353,26,44413f8f-6262-02ec-e01e-0217c87acef5,1,1,20251204,725,19,1,12,0,0,The New York & Presbyterian,Personnel
354,294,fd18849c-e2ba-23c6-4b3b-bc7efc31c684,27,5,20251118,633,8,1,10,0,0,Equus Workforce,Personnel
355,99,84a32dd2-48e7-8e1f-12f0-2797395da24c,4,2,20251111,594,2,2,9,0,0,Convene,Visitor
356,78,c1f4fada-315b-5e69-40a6-c927127e4bc6,3,2,20260212,666,18,1,11,0,0,FASHIONPHILE,Personnel
357,94,c666fcc8-ce0e-93fe-a94b-6c0f8384ed78,4,2,20251224,560,4,1,9,0,0,Convene,Personnel
358,164,5b0ff123-0d52-9813-8770-9f1fda62fd59,7,3,20251222,361,14,1,6,0,0,Mizuho Americas Services,Personnel
359,101,fde7ddd2-b63c-db47-391f-f55398bfe71b,4,2,20251126,559,20,1,9,0,0,Convene,Personnel
360,77,c9e6de25-6c6d-aa21-b5f1-e1b19cee9ef6,3,2,20260202,666,12,2,11,0,0,FASHIONPHILE,Visitor
361,207,e170b083-bb13-89b2-dc89-7299691177d8,11,4,20260204,493,4,1,8,0,0,RGN-New York XXXII LLC,Personnel
362,241,d6c97267-2383-8b3e-c3af-678cb50c254f,15,5,20260107,663,11,1,11,0,0,Canada,Personnel
363,10,0277cfb8-1a69-f658-b217-40ab8c44af4a,1,1,20251215,634,14,1,10,1,1,The New York & Presbyterian,Personnel
364,289,01505081-ecee-56f3-fa61-e12120ca2911,25,3,20251114,605,13,2,10,0,0,Persistent Systems LLC,Visitor
365,116,f1b75f8e-414e-c4b5-00c8-d52ece9d8565,5,2,20251217,735,5,1,12,0,0,Convene 31,Personnel
366,65,cc602dda-eea9-e82b-49e4-3a3583652287,2,1,20251125,888,15,1,14,0,0,Ralph Lauren Corporation,Personnel
367,230,0cb306f5-6af0-a4a4-ce4e-7234015e9032,14,1,20260206,623,1,1,10,0,0,32 BJ Union,Personnel
368,19,4d5f09e3-1c7d-aa87-f59d-42bb347b7eee,1,1,20251202,677,2,1,11,0,0,The New York & Presbyterian,Personnel
369,216,3a5245a9-a481-40bc-32ef-30a0d7462100,12,3,20260107,642,3,1,10,1,1,Palantir & Current,Personnel
370,149,b7dfb126-b616-4b1c-2bee-30df88784719,6,1,20251210,637,6,2,10,0,0,Jack Studios Inc,Visitor
371,61,58adfc00-194f-3207-37f2-3d1c5873df31,2,1,20260211,617,6,1,10,0,0,Ralph Lauren Corporation,Personnel
372,164,5b0ff123-0d52-9813-8770-9f1fda62fd59,7,3,20260113,791,6,1,13,0,0,Mizuho Americas Services,Personnel
373,125,cf4f3f3d-0434-f205-4e89-517868addc3c,5,2,20260209,756,1,1,12,0,0,Convene 31,Personnel
374,145,3f12fd9e-d31c-8d77-1592-74fca76e381d,6,1,20260130,541,9,1,9,0,0,Jack Studios Inc,Personnel
375,292,8e96a1f0-ce5a-0b2f-1a36-99a2372b98c6,26,4,20260127,830,17,1,13,0,0,The Bliss Group,Personnel
376,47,e5bb0261-31de-5a9b-042f-3bb56524da0f,1,1,20251209,587,4,1,9,0,0,The New York & Presbyterian,Personnel
377,191,56bc0763-8481-d2f9-a9b6-47775ab88a12,9,1,20251231,579,7,2,9,0,0,Warburg Pincus,Visitor
378,288,24635db7-6572-c8a5-3f10-ac700daf4bc2,24,2,20251226,632,2,1,10,0,0,Locality,Personnel
379,169,d5b55ec3-6648-5994-6790-bc6ddef9ddff,8,3,20251215,772,17,2,12,0,0,Amazon,Visitor
380,153,ddeb3ac4-389b-27ba-5455-8f414064225e,7,3,20251119,720,9,2,12,0,0,Mizuho Americas Services,Visitor
381,291,82319bfe-4e81-3d03-1b81-2a288c5db69c,26,4,20251103,665,5,1,11,0,0,The Bliss Group,Personnel
382,180,4cd6b1a1-d78e-20cf-d347-f0dc907db867,8,3,20251208,560,10,1,9,0,0,Amazon,Personnel
383,23,983c7332-68d5-3a6e-7700-2fea0f9f88a4,1,1,20251124,572,8,2,9,0,0,The New York & Presbyterian,Visitor
384,250,88dea244-089b-b75c-436e-55fe69ea8c46,17,4,20251209,1066,12,1,17,0,0,StoneX Group Inc,Personnel
385,45,b469204b-1fee-9686-e3b9-358773052115,1,1,20251231,1012,1,1,16,0,0,The New York & Presbyterian,Personnel
386,142,f93b1dfb-ac57-f315-d196-e38cfaa33b43,6,1,20260126,583,12,1,9,0,0,Jack Studios Inc,Personnel
387,262,33bceaa6-7a1b-02c3-2dfa-cb17d36d9bc9,19,2,20251231,998,8,1,16,0,0,Elite Model World,Personnel
388,159,01f4d736-6455-b812-d720-62f7b6eedc41,7,3,20251203,486,18,1,8,1,1,Mizuho Americas Services,Personnel
389,120,92c5f84d-48e8-98a9-1d3b-a4a31764e199,5,2,20260211,586,11,1,9,0,0,Convene 31,Personnel
390,215,df3e6e35-3f5a-2740-deb4-f942c4ba5a53,12,3,20251110,679,15,1,11,0,0,Palantir & Current,Personnel
391,4,ee89629c-b43b-eeb9-00fb-ef14f8b9553c,1,1,20251124,815,12,1,13,0,0,The New York & Presbyterian,Personnel
392,41,5c320523-b390-cd82-d946-b12ed9b83174,1,1,20260127,577,17,2,9,0,0,The New York & Presbyterian,Visitor
393,233,dd6e2a2b-5d5c-71f6-6d2d-be243ed2401d,14,1,20251205,920,4,1,15,0,0,32 BJ Union,Personnel
394,187,90abddba-83e8-6f11-1e7e-cfb56a625411,9,1,20260205,560,13,1,9,0,0,Warburg Pincus,Personnel
395,17,d10ba14a-4540-8890-ec84-75ca06c8cf7f,1,1,20260112,490,19,1,8,1,1,The New York & Presbyterian,Personnel
396,155,c15dc3c6-879b-4d76-efcb-fcb55d1e6214,7,3,20251202,736,4,1,12,0,0,Mizuho Americas Services,Personnel
397,58,d112b16f-b0e9-f3be-51db-58d0756e8327,2,1,20251231,561,19,1,9,0,0,Ralph Lauren Corporation,Personnel
398,117,534560d2-c372-09a0-5f49-5f2ce09ac5c6,5,2,20251121,511,18,1,8,0,0,Convene 31,Personnel
399,134,45900178-3626-7b9e-00bf-5aa273678844,6,1,20251223,545,20,1,9,0,0,Jack Studios Inc,Personnel
400,35,716919e4-8bfe-3ef4-160a-34318ca8fdfc,1,1,20260129,796,20,1,13,0,0,The New York & Presbyterian,Personnel
401,242,31e4ed7f-6ad8-3e3d-e6cb-326ef7ee9a48,15,5,20260114,672,9,1,11,0,0,Canada,Personnel
402,44,2d4ef446-b0b1-9641-a3dd-96599f454fbf,1,1,20260114,632,1,1,10,0,0,The New York & Presbyterian,Personnel
403,278,7f1f3fd9-b63c-71e8-2fe8-ffbadff9d442,22,5,20251230,523,8,1,8,0,0,JP Morgan Chase,Personnel
404,134,45900178-3626-7b9e-00bf-5aa273678844,6,1,20260130,576,18,1,9,0,0,Jack Studios Inc,Personnel
405,186,8fa03b98-bd90-97ed-f498-8cdf20460f56,9,1,20251202,507,3,2,8,0,0,Warburg Pincus,Visitor
406,201,f0a8b495-8758-b193-d7d5-504639cc60bc,10,4,20260105,558,11,1,9,0,0,Linhart Dentistry,Personnel
407,168,5c4d32cf-bd72-0552-f52e-7ded072a6024,8,3,20260123,639,17,1,10,0,0,Amazon,Personnel
408,115,5c36f1c8-79da-fb49-82f6-19d3198b6f66,5,2,20251117,829,8,1,13,0,0,Convene 31,Personnel
409,259,7632e70d-a55a-de63-d58c-42dbc930b1ca,18,1,20251114,885,20,1,14,1,1,RXR (75 Rock),Personnel
410,113,02d248e3-0a37-d1a7-4db0-e02909f69500,5,2,20251110,663,6,1,11,0,0,Convene 31,Personnel
411,249,db81b5e0-ed39-264c-eec1-fbd4b229af8b,17,4,20260112,739,8,1,12,0,0,StoneX Group Inc,Personnel
412,130,189cfb80-115b-eb17-a31a-880583466263,5,2,20251119,839,20,1,13,0,0,Convene 31,Personnel
413,70,dc721279-ece4-8963-1b9a-75808b9c7959,3,2,20260108,1011,13,1,16,0,0,FASHIONPHILE,Personnel
414,56,9a612bba-141b-0166-f3a7-bee44ca62d5e,2,1,20251205,637,1,1,10,0,0,Ralph Lauren Corporation,Personnel
415,258,e81e9a0c-ff15-f54a-0c0b-84b7b67152d6,18,1,20251119,701,19,1,11,0,0,RXR (75 Rock),Personnel
416,255,7ac90808-30b5-2af4-931f-6f843de8f4a1,18,1,20251111,797,13,1,13,1,1,RXR (75 Rock),Personnel
417,111,8e548622-ae7d-5012-54e4-ea9ec9805bda,4,2,20260127,388,5,1,6,0,0,Convene,Personnel
418,25,0010b8ac-a7cb-c470-8833-500bc78a071c,1,1,20260116,1097,4,1,18,0,0,The New York & Presbyterian,Personnel
419,136,ab73affd-8024-03e9-753c-aa05046497be,6,1,20260107,648,4,2,10,0,0,Jack Studios Inc,Visitor
420,70,dc721279-ece4-8963-1b9a-75808b9c7959,3,2,20260120,759,19,1,12,0,0,FASHIONPHILE,Personnel
421,157,205f2f81-1c15-659b-9c72-31ac33184cb7,7,3,20251105,746,15,2,12,0,0,Mizuho Americas Services,Visitor
422,251,cbc36bef-5a5f-9e73-0222-2ec1b285b0f7,17,4,20251208,759,14,1,12,0,0,StoneX Group Inc,Personnel
423,31,a719622b-ab2e-9e5c-258f-431ee3cde163,1,1,20260121,709,12,1,11,0,0,The New York & Presbyterian,Personnel
424,275,e2d768ed-b72f-c306-f2c4-eca1f76040fe,21,4,20251124,622,1,1,10,0,0,STRAUB COLLABORATIVE,Personnel
425,89,7b562a30-364b-954d-541c-ab9e5f8fcb75,3,2,20251112,631,11,1,10,0,0,FASHIONPHILE,Personnel
